-0.000012,-0.000089,0.920378,0.005190,-0.000503,-0.032235,0.999467,0.064069,-0.005106,-0.008754,0.192001,-0.122431,-0.136664,-0.008130,-0.012415,0.224760,-0.192669,-0.052949,1.570000,-0.198842,1.198318,-0.050502,-1.570000,0.002477,1.294480
0.000214,-0.000391,0.920480,0.005865,-0.004389,-0.032225,0.999454,0.066306,-0.005444,0.008514,0.171344,-0.115450,-0.141515,-0.011040,0.003005,0.211473,-0.191383,-0.147338,1.561137,-0.206458,1.070958,-0.055579,-1.570000,-0.016340,1.202058
0.000643,-0.000860,0.920511,0.006462,-0.007232,-0.031659,0.999452,0.065967,-0.005621,0.017026,0.166586,-0.113262,-0.142606,-0.012726,0.011377,0.208386,-0.191284,-0.201729,1.524507,-0.193965,1.009077,-0.056052,-1.570000,-0.043713,1.146416
0.001146,-0.001372,0.920490,0.006940,-0.009267,-0.031038,0.999451,0.065285,-0.005646,0.022375,0.165507,-0.112905,-0.143327,-0.013803,0.016958,0.207565,-0.191971,-0.227815,1.499124,-0.169546,0.981557,-0.053078,-1.570000,-0.076882,1.112567
0.001689,-0.001908,0.920454,0.007342,-0.010671,-0.030472,0.999452,0.064622,-0.005567,0.026250,0.165025,-0.112930,-0.143959,-0.014509,0.021001,0.207255,-0.192856,-0.238280,1.480535,-0.137457,0.968868,-0.047623,-1.566314,-0.113468,1.090316
0.002244,-0.002454,0.920416,0.007673,-0.011607,-0.030001,0.999453,0.064057,-0.005383,0.029141,0.164662,-0.113039,-0.144528,-0.014916,0.023909,0.207269,-0.193817,-0.240062,1.465424,-0.100750,0.961911,-0.040565,-1.555499,-0.151894,1.073857
0.002794,-0.003008,0.920376,0.007971,-0.012203,-0.029629,0.999455,0.063625,-0.005154,0.031293,0.164394,-0.113186,-0.144981,-0.015140,0.025952,0.207564,-0.194838,-0.236779,1.452127,-0.061631,0.956783,-0.032449,-1.544733,-0.191296,1.060042
0.003333,-0.003562,0.920334,0.008244,-0.012572,-0.029312,0.999457,0.063258,-0.004892,0.032902,0.164244,-0.113368,-0.145377,-0.015231,0.027398,0.208078,-0.195913,-0.229838,1.440265,-0.022813,0.952077,-0.023885,-1.533932,-0.231279,1.047195
0.003854,-0.004112,0.920291,0.008502,-0.012790,-0.029028,0.999461,0.062933,-0.004623,0.034120,0.164198,-0.113573,-0.145683,-0.015258,0.028416,0.208783,-0.197038,-0.220885,1.429238,0.014781,0.947155,-0.015137,-1.523122,-0.271336,1.034596
0.004356,-0.004651,0.920244,0.008756,-0.012915,-0.028793,0.999464,0.062659,-0.004357,0.035014,0.164374,-0.113875,-0.145990,-0.015251,0.029045,0.209820,-0.198280,-0.211264,1.418809,0.051295,0.942125,-0.006211,-1.512419,-0.310855,1.022152
0.004846,-0.005175,0.920198,0.008995,-0.012962,-0.028567,0.999467,0.062397,-0.004089,0.035660,0.164735,-0.114268,-0.146294,-0.015206,0.029608,0.210619,-0.199380,-0.201848,1.408951,0.086591,0.936918,0.002673,-1.502056,-0.349648,1.010007
0.005321,-0.005681,0.920154,0.009227,-0.012945,-0.028332,0.999472,0.062132,-0.003835,0.036136,0.165139,-0.114679,-0.146590,-0.015149,0.030077,0.211299,-0.200380,-0.192907,1.399655,0.120322,0.931549,0.011343,-1.491977,-0.387440,0.998102
0.005775,-0.006167,0.920113,0.009447,-0.012883,-0.028111,0.999477,0.061887,-0.003589,0.036517,0.165484,-0.115048,-0.146880,-0.015071,0.030465,0.211905,-0.201310,-0.184832,1.390864,0.152757,0.926612,0.019669,-1.482018,-0.423998,0.986586
0.006208,-0.006629,0.920078,0.009658,-0.012775,-0.027897,0.999483,0.061664,-0.003363,0.036910,0.165526,-0.115252,-0.147191,-0.014974,0.030795,0.212369,-0.202137,-0.177714,1.382133,0.183385,0.921428,0.027489,-1.472055,-0.459015,0.975514
0.006612,-0.007062,0.920049,0.009863,-0.012650,-0.027702,0.999488,0.061459,-0.003166,0.037327,0.165349,-0.115318,-0.147418,-0.014883,0.031089,0.212737,-0.202867,-0.171445,1.373638,0.211799,0.916231,0.034613,-1.462086,-0.492158,0.964744
0.006984,-0.007456,0.920023,0.010068,-0.012531,-0.027535,0.999492,0.061281,-0.003021,0.037733,0.165106,-0.115335,-0.147629,-0.014828,0.031342,0.213074,-0.203527,-0.166054,1.365493,0.237912,0.911105,0.041101,-1.452420,-0.522971,0.954265
0.007321,-0.007805,0.920000,0.010273,-0.012435,-0.027425,0.999494,0.061172,-0.002932,0.038139,0.164861,-0.115333,-0.147798,-0.014831,0.031553,0.213444,-0.204138,-0.161510,1.357828,0.261891,0.906087,0.046785,-1.443183,-0.551196,0.944172
