0.000593,0.000046,0.910387,-0.002456,0.037716,0.012599,0.999206,0.250061,0.043886,-0.191297,0.332455,-0.229851,-0.242764,-0.036710,-0.162979,0.289734,-0.274960,-0.123262,1.570000,0.184304,1.303944,-0.037386,-1.570000,-0.181504,1.363134
0.001004,0.000157,0.909794,-0.002876,0.044648,0.013013,0.998914,0.259344,0.043078,-0.206526,0.337732,-0.238147,-0.252972,-0.035090,-0.174187,0.292479,-0.281899,-0.096093,1.570000,0.271750,1.221456,0.049724,-1.570000,-0.280602,1.286177
0.000881,0.000392,0.909551,-0.003214,0.049730,0.013049,0.998672,0.260773,0.041241,-0.217136,0.339145,-0.239724,-0.254742,-0.032889,-0.183789,0.292902,-0.282653,-0.051912,1.570000,0.389814,1.151236,0.131890,-1.531303,-0.401489,1.214550
0.000663,0.000668,0.909440,-0.003483,0.053496,0.012946,0.998478,0.261298,0.039487,-0.224805,0.339463,-0.240061,-0.255219,-0.031041,-0.191313,0.292792,-0.282288,0.014682,1.570000,0.546624,1.074179,0.208086,-1.486658,-0.542996,1.135600
0.000444,0.000959,0.909369,-0.003664,0.056271,0.012742,0.998328,0.261755,0.037981,-0.230443,0.339641,-0.240253,-0.255280,-0.029741,-0.197132,0.292807,-0.281876,0.109333,1.570000,0.743345,0.971849,0.278829,-1.429582,-0.699236,1.041755
0.000229,0.001241,0.909313,-0.003767,0.058283,0.012531,0.998214,0.262106,0.036733,-0.234617,0.339913,-0.240466,-0.255161,-0.028914,-0.201595,0.293010,-0.281602,0.225649,1.497382,0.958852,0.837476,0.342295,-1.360880,-0.856155,0.934487
0.000019,0.001506,0.909274,-0.003829,0.059769,0.012383,0.998128,0.262384,0.035677,-0.237735,0.340060,-0.240543,-0.255020,-0.028349,-0.204939,0.293099,-0.281277,0.334582,1.400987,1.144159,0.694840,0.392436,-1.289581,-0.994748,0.825248
-0.000192,0.001754,0.909246,-0.003880,0.060866,0.012296,0.998063,0.262573,0.034839,-0.240129,0.340189,-0.240583,-0.254910,-0.027968,-0.207541,0.293234,-0.280983,0.413746,1.324293,1.270288,0.576245,0.425094,-1.226574,-1.101879,0.728560
-0.000405,0.001981,0.909227,-0.003918,0.061679,0.012225,0.998013,0.262683,0.034129,-0.241970,0.340261,-0.240584,-0.254779,-0.027727,-0.209567,0.293316,-0.280637,0.463923,1.272279,1.344017,0.491398,0.443026,-1.177718,-1.175344,0.652908
-0.000615,0.002184,0.909216,-0.003962,0.062296,0.012151,0.997976,0.262784,0.033537,-0.243423,0.340304,-0.240566,-0.254840,-0.027556,-0.211133,0.293311,-0.280228,0.494070,1.239318,1.383646,0.434593,0.451051,-1.142901,-1.221828,0.598286
-0.000829,0.002352,0.909211,-0.004007,0.062763,0.012097,0.997947,0.262753,0.033096,-0.244626,0.340367,-0.240538,-0.254865,-0.027382,-0.212378,0.293236,-0.279765,0.511710,1.218744,1.404182,0.397380,0.453860,-1.119201,-1.249954,0.560659
-0.001048,0.002486,0.909211,-0.004081,0.063133,0.012091,0.997924,0.262790,0.032764,-0.245700,0.340480,-0.240489,-0.254941,-0.027186,-0.213379,0.293073,-0.279230,0.521712,1.205710,1.414874,0.373002,0.454030,-1.103244,-1.266636,0.535405
-0.001272,0.002585,0.909217,-0.004199,0.063441,0.012124,0.997903,0.262720,0.032582,-0.246681,0.340530,-0.240374,-0.255133,-0.026908,-0.214173,0.292789,-0.278668,0.527978,1.197424,1.420055,0.356958,0.453022,-1.092461,-1.276443,0.518807
