0.000447,0.000062,0.900399,-0.002357,0.018637,0.012600,0.999744,0.380191,-0.002520,-0.353310,0.519406,-0.206859,-0.258862,0.068731,-0.153070,0.347489,-0.347040,-0.058604,1.570000,-0.006825,1.227659,-0.056390,-1.534951,-0.146606,1.355130
0.000757,-0.000075,0.898773,-0.006858,0.023684,0.011538,0.999629,0.394034,0.000247,-0.377461,0.545761,-0.224534,-0.266086,0.078312,-0.162537,0.360448,-0.362487,-0.068632,1.570000,0.002372,1.126732,-0.007647,-1.476886,-0.208723,1.268365
0.000962,-0.000219,0.898229,-0.010414,0.027536,0.012841,0.999484,0.394461,0.002006,-0.389395,0.549099,-0.228916,-0.268097,0.085504,-0.167683,0.362306,-0.364968,-0.073283,1.570000,0.024813,1.062007,0.036069,-1.445077,-0.280330,1.199418
0.001134,-0.000434,0.898052,-0.013117,0.030751,0.014179,0.999340,0.393011,0.003242,-0.398332,0.549362,-0.229354,-0.269461,0.091150,-0.171732,0.362074,-0.365015,-0.071288,1.570000,0.052553,1.020865,0.072700,-1.418968,-0.362924,1.141763
0.001283,-0.000664,0.897917,-0.015158,0.033142,0.015087,0.999222,0.391876,0.004370,-0.405429,0.550453,-0.229932,-0.270578,0.095473,-0.174983,0.362206,-0.364823,-0.065071,1.570000,0.083998,0.991795,0.104741,-1.393468,-0.446732,1.089229
0.001449,-0.000851,0.897732,-0.016894,0.034898,0.015509,0.999128,0.391602,0.005561,-0.410662,0.551640,-0.232616,-0.271198,0.098985,-0.177622,0.363091,-0.365206,-0.055666,1.570000,0.117680,0.968746,0.129046,-1.364551,-0.529579,1.036870
0.001629,-0.000999,0.897541,-0.018457,0.036187,0.015404,0.999056,0.392389,0.006988,-0.414626,0.553094,-0.235929,-0.270923,0.102111,-0.179719,0.364069,-0.365191,-0.040529,1.570000,0.150948,0.949084,0.143911,-1.331538,-0.607342,0.983793
0.001828,-0.001077,0.897402,-0.019609,0.037126,0.014425,0.999014,0.393643,0.008452,-0.417234,0.554396,-0.238271,-0.269736,0.104459,-0.181220,0.364646,-0.365490,-0.020876,1.570000,0.185615,0.931371,0.148478,-1.295754,-0.672776,0.930511
0.002034,-0.001066,0.897324,-0.020469,0.037829,0.012962,0.998991,0.395413,0.009749,-0.419015,0.555651,-0.239144,-0.268124,0.106202,-0.182695,0.365714,-0.365889,0.003364,1.570000,0.218150,0.915360,0.146317,-1.258223,-0.719912,0.880906
0.002226,-0.000971,0.897290,-0.020975,0.038272,0.011453,0.998982,0.396756,0.010787,-0.420302,0.557187,-0.238812,-0.266425,0.107211,-0.184199,0.367372,-0.366162,0.025880,1.570000,0.250984,0.899781,0.140795,-1.222842,-0.750773,0.839653
0.002416,-0.000778,0.897275,-0.021360,0.038552,0.009977,0.998978,0.398331,0.011558,-0.420733,0.557918,-0.238628,-0.264661,0.107771,-0.185584,0.369296,-0.367091,0.045609,1.570000,0.281294,0.885770,0.134300,-1.194000,-0.769119,0.809847
0.002598,-0.000507,0.897316,-0.021544,0.038888,0.008114,0.998978,0.400275,0.011892,-0.420964,0.558367,-0.237455,-0.262686,0.108041,-0.187055,0.370872,-0.367463,0.060862,1.570000,0.310250,0.874594,0.124107,-1.172152,-0.782593,0.790729
0.002789,-0.000186,0.897386,-0.021745,0.039230,0.006363,0.998973,0.401971,0.012163,-0.420982,0.558188,-0.236466,-0.260651,0.108242,-0.188289,0.372062,-0.367689,0.071028,1.570000,0.338060,0.865138,0.110409,-1.155015,-0.796682,0.778160
0.002988,0.000160,0.897499,-0.021795,0.039710,0.004739,0.998962,0.403592,0.012020,-0.420811,0.557220,-0.235117,-0.258807,0.108163,-0.189787,0.373166,-0.367746,0.079513,1.570000,0.362083,0.856262,0.100879,-1.144051,-0.809226,0.769140
0.003203,0.000500,0.897665,-0.021671,0.040287,0.003139,0.998948,0.405286,0.011546,-0.420435,0.555721,-0.233001,-0.256876,0.107925,-0.191343,0.373850,-0.367497,0.088907,1.570000,0.381081,0.848069,0.095771,-1.137995,-0.821033,0.761233
0.003466,0.000857,0.897855,-0.021537,0.040914,0.001644,0.998929,0.407043,0.010937,-0.419432,0.553172,-0.231641,-0.255057,0.107600,-0.192594,0.373906,-0.367218,0.097661,1.570000,0.398036,0.840354,0.093650,-1.134219,-0.833798,0.753631
0.003752,0.001157,0.898062,-0.021288,0.041494,0.000257,0.998912,0.408405,0.010428,-0.418743,0.551366,-0.229377,-0.253372,0.107192,-0.193304,0.373076,-0.366545,0.104339,1.565256,0.414683,0.832673,0.094723,-1.132636,-0.846081,0.747306
0.004069,0.001407,0.898206,-0.021062,0.042016,-0.000851,0.998895,0.409479,0.010077,-0.418380,0.550503,-0.228010,-0.252032,0.106826,-0.193716,0.372246,-0.366301,0.110144,1.559851,0.428778,0.824892,0.096108,-1.131123,-0.859106,0.742606
0.004392,0.001609,0.898268,-0.020876,0.042382,-0.001798,0.998882,0.410486,0.009888,-0.418080,0.550381,-0.227888,-0.250989,0.106462,-0.194151,0.372196,-0.366372,0.113860,1.554423,0.439878,0.818292,0.097450,-1.128684,-0.872933,0.738948
0.004723,0.001756,0.898266,-0.020754,0.042632,-0.002491,0.998872,0.411276,0.009916,-0.418461,0.551797,-0.227838,-0.249936,0.106205,-0.194270,0.372130,-0.366662,0.115325,1.549681,0.447093,0.811852,0.101917,-1.127621,-0.883226,0.736504
0.005044,0.001900,0.898210,-0.020785,0.042798,-0.003123,0.998863,0.412747,0.010016,-0.418501,0.552822,-0.228999,-0.249368,0.106147,-0.194489,0.372834,-0.367487,0.113598,1.544829,0.452892,0.805482,0.106968,-1.126939,-0.891058,0.734974
0.005370,0.002036,0.898154,-0.020824,0.043034,-0.003883,0.998849,0.413428,0.010271,-0.419102,0.554508,-0.229590,-0.248529,0.106159,-0.195111,0.373876,-0.368121,0.111230,1.540858,0.455619,0.800562,0.110727,-1.125449,-0.898245,0.734453
0.005708,0.002209,0.898126,-0.020951,0.043269,-0.004708,0.998833,0.414413,0.010558,-0.419023,0.555029,-0.230678,-0.247375,0.106242,-0.195762,0.374834,-0.368605,0.108445,1.537618,0.456500,0.795685,0.114022,-1.124349,-0.903759,0.734785
0.006068,0.002412,0.898141,-0.021116,0.043416,-0.005919,0.998816,0.415750,0.010963,-0.417775,0.554086,-0.232196,-0.245941,0.106435,-0.196117,0.375531,-0.369094,0.106785,1.535068,0.455052,0.791094,0.115563,-1.123261,-0.908569,0.735637
0.006449,0.002633,0.898227,-0.021271,0.043636,-0.007336,0.998794,0.416962,0.011335,-0.416253,0.552398,-0.233129,-0.244266,0.106617,-0.196242,0.375354,-0.368706,0.105612,1.532994,0.451995,0.786660,0.115708,-1.121954,-0.912757,0.736390
0.006840,0.002865,0.898319,-0.021392,0.043858,-0.008813,0.998770,0.418420,0.011614,-0.414498,0.550424,-0.234295,-0.242947,0.106681,-0.196031,0.374656,-0.368707,0.102670,1.529910,0.451305,0.781926,0.116001,-1.121198,-0.915629,0.737186
